enrollee_id,target,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
32141,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,3,61
7759,1.0,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,36
16286,1.0,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,>4,7
5381,0.0,city_100,0.887,Male,No relevent experience,no_enrollment,,,3,,,,44
16782,1.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,256
8122,0.0,city_61,0.913,,No relevent experience,Full time course,High School,,4,,,never,4
4370,1.0,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,5,,,4,244
13883,0.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Humanities,9,50-99,Pvt Ltd,1,7
21673,0.0,city_36,0.893,,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,57
24268,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,97
17200,0.0,city_150,0.698,,No relevent experience,no_enrollment,High School,,<1,,,never,146
31533,0.0,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,6,50-99,Pvt Ltd,4,46
23172,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,103
1647,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,2,23
1276,0.0,city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,36
19942,1.0,city_149,0.6890000000000001,Female,No relevent experience,Full time course,Masters,STEM,9,,,never,10
26888,1.0,city_74,0.579,,Has relevent experience,Full time course,Graduate,STEM,2,500-999,NGO,2,51
11667,0.0,city_28,0.939,,No relevent experience,no_enrollment,Graduate,Humanities,9,50-99,Public Sector,never,16
3890,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Early Stage Startup,1,22
17267,1.0,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,never,74
4934,0.0,city_160,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,1,113
2752,1.0,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,86
6413,0.0,city_103,0.92,Male,Has relevent experience,,,,3,,,never,88
5817,0.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,112
27952,1.0,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,12
6402,0.0,city_103,0.92,Male,No relevent experience,Full time course,High School,,3,,,never,24
2358,1.0,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,Early Stage Startup,1,11
7645,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Public Sector,1,30
15411,0.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,>4,27
32727,1.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Pvt Ltd,2,38
32693,0.0,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,4,312
471,0.0,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,8,<10,Public Sector,2,32
16922,0.0,city_73,0.754,,No relevent experience,no_enrollment,High School,,2,,,never,78
31991,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,50-99,Funded Startup,1,125
16212,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,152
22477,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,49
11514,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,3,18
28290,0.0,city_103,0.92,Male,No relevent experience,Part time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,36
11473,0.0,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,17,50-99,Pvt Ltd,2,74
28584,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,134
9209,0.0,city_121,0.7809999999999999,Other,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Funded Startup,1,62
28252,1.0,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,5,,Public Sector,,81
30158,0.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,never,22
18492,1.0,city_116,0.743,Female,No relevent experience,Full time course,Masters,STEM,4,,,1,131
18940,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,31
30512,1.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,156
19654,1.0,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,4,500-999,Pvt Ltd,1,314
16577,0.0,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,5,<10,Pvt Ltd,1,102
17836,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,2,22
29074,0.0,city_114,0.926,Male,No relevent experience,Full time course,High School,,7,,,1,26
25155,1.0,city_43,0.516,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,28
31796,0.0,city_91,0.691,,No relevent experience,no_enrollment,Primary School,,2,,Pvt Ltd,never,46
30965,0.0,city_114,0.926,Male,No relevent experience,Full time course,High School,,4,500-999,Pvt Ltd,1,63
7212,0.0,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,,37
20419,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,4,42
27143,1.0,city_2,0.7879999999999999,Male,Has relevent experience,Full time course,Masters,STEM,7,,,3,25
33134,0.0,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,4,108
21657,1.0,city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,64
14255,0.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,10,50-99,Pvt Ltd,2,81
11728,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,23
915,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Humanities,16,1000-4999,Pvt Ltd,1,11
7987,1.0,city_127,0.745,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,2,17
25241,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,14
18483,1.0,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,18
7032,0.0,city_104,0.924,,No relevent experience,Full time course,Primary School,,1,,,never,15
31668,0.0,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,12,50-99,Pvt Ltd,1,100
22870,0.0,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,Other,8,50-99,Early Stage Startup,1,10
13142,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,36
11481,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,62
1679,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,1,90
15849,1.0,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,31
22392,1.0,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,139
29223,0.0,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,108
5296,0.0,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,3,151
25329,0.0,city_136,0.897,,Has relevent experience,no_enrollment,Graduate,Other,10,10/49,Pvt Ltd,1,4
15164,1.0,city_128,0.527,Male,No relevent experience,Full time course,High School,,4,,,never,49
5780,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,4,64
14767,0.0,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,2,6
7926,1.0,city_21,0.624,Female,No relevent experience,no_enrollment,Masters,STEM,3,100-500,,1,14
32606,0.0,city_16,0.91,Male,No relevent experience,Full time course,High School,,11,<10,Pvt Ltd,3,26
30295,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,26
2436,0.0,city_67,0.855,Male,Has relevent experience,Full time course,High School,,11,100-500,Pvt Ltd,3,53
12407,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,152
5509,0.0,city_99,0.915,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,29
33300,0.0,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,>4,2
12374,0.0,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,16,,,1,36
23562,0.0,city_53,0.74,Other,No relevent experience,Part time course,High School,,2,50-99,,1,4
27420,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,never,112
15974,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,2,68
13204,1.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,,,2,210
12453,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,>4,15
21071,0.0,city_90,0.698,,No relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,4,160
795,0.0,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,10000+,Public Sector,1,10
80,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,53
8509,0.0,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,4,35
27199,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,1,1
4393,0.0,city_75,0.939,Male,Has relevent experience,no_enrollment,High School,,4,,,2,103
26993,1.0,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,1,,,1,54
9753,1.0,city_37,0.794,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,86
17074,0.0,city_65,0.802,Male,Has relevent experience,no_enrollment,High School,,9,50-99,Pvt Ltd,3,88
9291,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,2,15
21210,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,61
6548,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,88
5601,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,<1,500-999,Pvt Ltd,1,48
29159,0.0,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,40
20909,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,4,56
13140,0.0,city_73,0.754,Male,Has relevent experience,Full time course,Masters,STEM,16,1000-4999,Pvt Ltd,2,14
8903,0.0,city_99,0.915,,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,1,68
20079,0.0,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,1,5000-9999,Pvt Ltd,never,29
24628,0.0,city_116,0.743,,Has relevent experience,Full time course,Primary School,,2,5000-9999,Pvt Ltd,1,101
5482,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,>4,42
16050,0.0,city_160,0.92,,Has relevent experience,no_enrollment,,,>20,,,1,72
18581,1.0,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,4,20
14438,1.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,3
8031,0.0,city_71,0.884,Male,Has relevent experience,no_enrollment,High School,,>20,<10,Pvt Ltd,>4,41
32710,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,124
5857,0.0,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,13
28799,0.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,2,170
19726,0.0,city_159,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,6,1000-4999,Pvt Ltd,1,14
6191,0.0,city_160,0.92,,No relevent experience,Full time course,High School,,2,1000-4999,Public Sector,2,33
32521,0.0,city_28,0.939,Male,Has relevent experience,no_enrollment,High School,,5,,,1,6
29176,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8
28278,0.0,city_71,0.884,Male,No relevent experience,,Phd,STEM,9,10/49,Pvt Ltd,1,89
2625,0.0,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,,11,<10,Funded Startup,1,56
15587,1.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,91
14741,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,12
19210,1.0,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,10,,,2,157
21015,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,39
2010,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,61
8942,1.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,8
9586,0.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Public Sector,1,20
6444,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,4,32
1604,0.0,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,2,56
24158,1.0,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,<1,,,never,78
24017,0.0,city_158,0.7659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,44
24362,0.0,city_20,0.7959999999999999,,Has relevent experience,Part time course,Graduate,STEM,6,10/49,Pvt Ltd,4,18
29969,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,11,500-999,Pvt Ltd,1,32
16831,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,53
28518,0.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,50-99,,1,29
21039,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Funded Startup,>4,292
1776,0.0,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,<10,Pvt Ltd,>4,134
1678,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,4,152
11188,1.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,6
5346,0.0,city_45,0.89,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,1,40
25867,1.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,4,18
8335,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,7,100-500,Pvt Ltd,1,28
29417,0.0,city_102,0.804,Male,Has relevent experience,no_enrollment,Primary School,,>20,<10,Early Stage Startup,1,3
28383,1.0,city_150,0.698,Other,No relevent experience,Full time course,,,>20,,,never,97
31485,0.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,107
11330,0.0,city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,18,50-99,Pvt Ltd,4,149
13259,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,88
7539,0.0,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,Other,>20,5000-9999,NGO,>4,46
18271,1.0,city_21,0.624,,No relevent experience,no_enrollment,Graduate,Other,1,,,never,10
19556,0.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,39
31232,1.0,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,150
1175,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,4,62
8107,0.0,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,55
2768,0.0,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,1,34
26448,0.0,city_23,0.899,Male,No relevent experience,Full time course,Masters,STEM,13,10/49,Pvt Ltd,>4,106
22700,1.0,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Funded Startup,1,43
10287,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,1,20
21246,0.0,city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,15,,Public Sector,4,37
9098,0.0,city_123,0.738,,Has relevent experience,Full time course,Masters,STEM,10,1000-4999,Pvt Ltd,1,6
17952,0.0,city_102,0.804,Male,No relevent experience,no_enrollment,,,3,,,never,21
3889,0.0,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,34
268,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,>4,76
27376,0.0,city_159,0.843,Male,No relevent experience,Full time course,Masters,STEM,6,100-500,Public Sector,1,210
22042,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,64
32395,0.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,23
16955,0.0,city_10,0.895,Male,Has relevent experience,Full time course,Masters,STEM,>20,1000-4999,Public Sector,>4,90
15027,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,3,54
27771,0.0,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,9
25918,0.0,city_36,0.893,Male,Has relevent experience,Full time course,Masters,STEM,13,50-99,Pvt Ltd,1,17
28694,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,NGO,1,290
10523,1.0,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,6,<10,,1,160
12163,1.0,city_134,0.698,,No relevent experience,no_enrollment,Phd,STEM,6,,,never,60
10279,1.0,city_71,0.884,,No relevent experience,Full time course,Graduate,STEM,6,,,never,45
20918,0.0,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,147
22940,0.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Funded Startup,2,72
11283,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,26
15682,0.0,city_40,0.7759999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,86
29890,0.0,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,>4,40
24998,0.0,city_173,0.878,Male,No relevent experience,no_enrollment,High School,,3,,,1,74
15853,0.0,city_50,0.8959999999999999,,No relevent experience,no_enrollment,Graduate,Other,9,10/49,Pvt Ltd,>4,21
14581,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,1,57
27390,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,58
21976,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,34
28808,0.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,66
14285,0.0,city_173,0.878,,No relevent experience,Full time course,Graduate,Business Degree,2,100-500,Pvt Ltd,1,156
7784,0.0,city_45,0.89,Male,Has relevent experience,Part time course,High School,,10,10/49,Pvt Ltd,>4,13
